pubmed	journal	percents	sentence.number	observed.dps	observed.sfs	ideal.dps	range.diff	diff	correct
29042389	BMJ open	55	4	0	2	0	62.3	0	1
29042389	BMJ open	50.5	6	1	3	0	62.3	1	0
29042389	BMJ open	52	8	0	2	0	1.5	0	1
29042389	BMJ open	50.5	8	1	3	0	1.5	1	0
29042389	BMJ open	35	9	0	2	0	62.3	0	1
29042389	BMJ open	7.2	10	1	2	1	3.4	0	1
29042389	BMJ open	6.1	10	1	2	1	3.4	0	1
29042389	BMJ open	9.5	10	1	2	1	3.4	0	1
29042389	BMJ open	68.4	12	1	3	0	62.3	1	0
29042387	BMJ open	19	8	0	2	0	65	0	1
29042387	BMJ open	84	8	0	2	0	65	0	1
29042387	BMJ open	82	8	0	2	0	65	0	1
29042387	BMJ open	84	8	0	2	0	65	0	1
29042386	BMJ open	50	2	0	2	0	30	0	1
29042386	BMJ open	30	13	0	2	0	30	0	1
29042386	BMJ open	50	13	0	2	0	30	0	1
29042386	BMJ open	20	13	0	2	0	30	0	1
29042383	BMJ open	58.8	8	1	3	0	Inf	1	0
29042382	BMJ open	95	7	0	2	1	80	-1	0
29042382	BMJ open	77	8	0	2	0	14	0	1
29042382	BMJ open	63	8	0	2	0	14	0	1
29042382	BMJ open	53	9	0	2	0	20	0	1
29042382	BMJ open	73	9	0	2	0	20	0	1
29042382	BMJ open	36	10	0	2	0	15	0	1
29042382	BMJ open	27	10	0	2	0	15	0	1
29042382	BMJ open	42	10	0	2	0	15	0	1
29042382	BMJ open	15	11	0	2	0	69	0	1
29042382	BMJ open	26	11	0	2	0	69	0	1
29042382	BMJ open	84	11	0	2	0	69	0	1
29042382	BMJ open	59	12	0	2	0	80	0	1
29042380	BMJ open	42.9	8	1	3	0	75.7	1	0
29042380	BMJ open	18.7	9	1	3	0	75.7	1	0
29042380	BMJ open	94.4	9	1	3	1	75.7	0	1
29042379	BMJ open	22.6	7	1	3	0	21.9	1	0
29042379	BMJ open	44.5	7	1	3	0	21.9	1	0
29042378	BMJ open	21	7	0	2	0	32	0	1
29042378	BMJ open	18	8	0	2	0	32	0	1
29042378	BMJ open	50	8	0	2	0	32	0	1
29042378	BMJ open	21	9	0	2	0	32	0	1
29042376	BMJ open	89	8	0	2	0	Inf	0	1
29042375	BMJ open	30	2	0	2	0	50	0	1
29042375	BMJ open	80	2	0	2	0	50	0	1
29042372	BMJ open	99.8	4	1	3	1	32.4	0	1
29042372	BMJ open	67.4	4	1	3	0	32.4	1	0
29042372	BMJ open	67.2	5	1	3	0	27	1	0
29042372	BMJ open	40.2	5	1	3	0	27	1	0
29042372	BMJ open	46.5	6	1	3	0	43	1	0
29042372	BMJ open	89.5	6	1	3	0	43	1	0
29042371	BMJ open	91.2	11	1	3	1	6.8	0	1
29042371	BMJ open	98	12	0	2	1	6.8	-1	0
29042370	BMJ open	14	12	0	2	0	59	0	1
29042370	BMJ open	73	12	0	2	0	59	0	1
29042362	BMJ (Clinical research ed.)	3.3	8	1	2	1	1.6	0	1
29042362	BMJ (Clinical research ed.)	1.7	8	1	2	1	1.6	0	1
29038187	BMJ open	52.4	6	1	3	0	38.4	1	0
29038187	BMJ open	14	6	0	2	0	38.4	0	1
29038186	BMJ open	12.1	6	1	3	0	13.6	1	0
29038186	BMJ open	6	6	1	2	1	13.6	0	1
29038186	BMJ open	19.6	6	1	3	0	13.6	1	0
29038185	BMJ open	5	5	0	1	1	47.2	-1	0
29038185	BMJ open	52.2	5	1	3	0	47.2	1	0
29038185	BMJ open	22.5	10	1	3	0	51.4	1	0
29038185	BMJ open	21.9	11	1	3	0	4.9	1	0
29038185	BMJ open	26.8	11	1	3	0	4.9	1	0
29038185	BMJ open	56.4	12	1	3	0	36.8	1	0
29038185	BMJ open	19.6	12	1	3	0	36.8	1	0
29038180	BMJ open	15	11	0	2	0	8.5	0	1
29038180	BMJ open	9.5	11	1	2	1	8.5	0	1
29038180	BMJ open	6.5	11	1	2	1	8.5	0	1
29038179	BMJ open	64	8	0	2	0	36	0	1
29038179	BMJ open	58	10	0	2	0	36	0	1
29038179	BMJ open	83	10	0	2	0	36	0	1
29038179	BMJ open	88	10	0	2	0	36	0	1
29038179	BMJ open	94	10	0	2	1	36	-1	0
29038179	BMJ open	90	10	0	2	0	36	0	1
29038179	BMJ open	89	10	0	2	0	36	0	1
29038178	BMJ open	89.5	5	1	3	0	59	1	0
29038178	BMJ open	91.6	5	1	3	1	59	0	1
29038178	BMJ open	32.6	5	1	3	0	59	1	0
29038178	BMJ open	54.3	6	1	3	0	36.9	1	0
29038178	BMJ open	28.3	6	1	3	0	36.9	1	0
29038178	BMJ open	17.4	6	1	3	0	36.9	1	0
29038178	BMJ open	22	7	0	2	0	25	0	1
29038178	BMJ open	47	7	0	2	0	25	0	1
29038177	BMJ open	39.1	9	1	3	0	6.3	1	0
29038177	BMJ open	32.8	9	1	3	0	6.3	1	0
29038177	BMJ open	45.6	10	1	3	0	24.8	1	0
29038177	BMJ open	20.8	10	1	3	0	24.8	1	0
29038177	BMJ open	80	11	0	2	0	59.2	0	1
29038176	BMJ open	5.9	9	1	2	1	3.2	0	1
29038176	BMJ open	2.7	9	1	2	1	3.2	0	1
29038176	BMJ open	3.2	9	1	2	1	3.2	0	1
29038176	BMJ open	50.4	10	1	3	0	45.4	1	0
29038176	BMJ open	5	10	1	2	1	45.4	0	1
29037984	The Lancet. Oncology	50	11	0	2	0	29	0	1
29037984	The Lancet. Oncology	21	11	0	2	0	29	0	1
29037983	The Lancet. Oncology	43	15	0	2	0	48	0	1
29037983	The Lancet. Oncology	91	16	0	2	1	48	-1	0
29037983	The Lancet. Oncology	90	17	0	2	0	48	0	1
29037960	The Lancet. Infectious diseases	9	8	0	1	1	1	-1	0
29037960	The Lancet. Infectious diseases	10	8	0	2	0	1	0	1
29037960	The Lancet. Infectious diseases	16	10	0	2	0	6	0	1
29037960	The Lancet. Infectious diseases	22	10	0	2	0	6	0	1
29033099	The Lancet. Oncology	70	4	0	2	0	68	0	1
29033099	The Lancet. Oncology	22	15	0	2	0	20	0	1
29033099	The Lancet. Oncology	20	15	0	2	0	20	0	1
29033099	The Lancet. Oncology	22	15	0	2	0	20	0	1
29033099	The Lancet. Oncology	16	15	0	2	0	20	0	1
29033099	The Lancet. Oncology	7	15	0	1	1	20	-1	0
29033099	The Lancet. Oncology	6	15	0	1	1	20	-1	0
29033099	The Lancet. Oncology	5	15	0	1	1	20	-1	0
29033099	The Lancet. Oncology	3	15	0	1	1	20	-1	0
29033099	The Lancet. Oncology	5	15	0	1	1	20	-1	0
29033099	The Lancet. Oncology	2	15	0	1	1	20	-1	0
29033099	The Lancet. Oncology	5	15	0	1	1	20	-1	0
29033099	The Lancet. Oncology	3	15	0	1	1	20	-1	0
29033099	The Lancet. Oncology	49	16	0	2	0	7	0	1
29033099	The Lancet. Oncology	42	16	0	2	0	7	0	1
29033032	The Lancet. Infectious diseases	17	9	0	2	0	81	0	1
29033032	The Lancet. Infectious diseases	36	9	0	2	0	81	0	1
29033032	The Lancet. Infectious diseases	98	9	0	2	1	81	-1	0
29033032	The Lancet. Infectious diseases	1	10	0	1	1	6	-1	0
29033032	The Lancet. Infectious diseases	7	10	0	1	1	6	-1	0
29033005	The lancet. Psychiatry	2	2	0	1	1	5	-1	0
29033005	The lancet. Psychiatry	7	2	0	1	1	5	-1	0
29033005	The lancet. Psychiatry	5	2	0	1	1	5	-1	0
29033005	The lancet. Psychiatry	5	3	0	1	1	5	-1	0
29032957	The Lancet. Haematology	16.3	14	1	3	0	5.5	1	0
29032957	The Lancet. Haematology	21.8	14	1	3	0	5.5	1	0
29032957	The Lancet. Haematology	11.8	18	1	3	0	1.3	1	0
29032957	The Lancet. Haematology	13.1	18	1	3	0	1.3	1	0
29032195	The Lancet. Global health	55	11	0	2	0	22	0	1
29032195	The Lancet. Global health	77	11	0	2	0	22	0	1
29032195	The Lancet. Global health	22	12	0	2	0	8	0	1
29032195	The Lancet. Global health	15.9	12	1	3	0	8	1	0
29032195	The Lancet. Global health	14	12	0	2	0	8	0	1
29032079	The lancet. Diabetes & endocrinology	53.9	11	1	3	0	9.1	1	0
29032079	The lancet. Diabetes & endocrinology	63	13	1	3	0	9.1	1	0
29032078	The lancet. Diabetes & endocrinology	49	12	0	2	0	2	0	1
29032078	The lancet. Diabetes & endocrinology	51	12	0	2	0	2	0	1
29032078	The lancet. Diabetes & endocrinology	41.9	13	1	3	0	1.1	1	0
29032078	The lancet. Diabetes & endocrinology	40.8	13	1	3	0	1.1	1	0
29032078	The lancet. Diabetes & endocrinology	49	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	47	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	35	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	43	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	20	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	45	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	19	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	24	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	20	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	21	14	0	2	0	30	0	1
29032078	The lancet. Diabetes & endocrinology	11	15	0	2	0	6	0	1
29032078	The lancet. Diabetes & endocrinology	5	15	0	1	1	6	-1	0
29032078	The lancet. Diabetes & endocrinology	3	16	0	1	1	48	-1	0
29032078	The lancet. Diabetes & endocrinology	40	17	0	2	0	48	0	1
29031935	The lancet. Psychiatry	71	10	0	2	0	4	0	1
29031935	The lancet. Psychiatry	67	10	0	2	0	4	0	1
29031935	The lancet. Psychiatry	1.56	12	2	3	1	0.61	1	0
29031935	The lancet. Psychiatry	0.95	12	2	2	1	0.61	1	0
29031935	The lancet. Psychiatry	4.97	13	2	3	1	0.3	1	0
29031935	The lancet. Psychiatry	5.27	13	2	3	1	0.3	1	0
29031778	The Lancet. Oncology	83.1	10	1	3	0	3.69999999999999	1	0
29031778	The Lancet. Oncology	79.4	10	1	3	0	3.69999999999999	1	0
29031778	The Lancet. Oncology	58	11	0	2	0	42	0	1
29031778	The Lancet. Oncology	53	11	0	2	0	42	0	1
29031778	The Lancet. Oncology	21	11	0	2	0	42	0	1
29031778	The Lancet. Oncology	16	11	0	2	0	42	0	1
29030411	BMJ open	30	5	0	2	0	65	0	1
29030411	BMJ open	11	5	0	2	0	65	0	1
29030411	BMJ open	68	5	0	2	0	65	0	1
29030411	BMJ open	76	5	0	2	0	65	0	1
29030411	BMJ open	71	5	0	2	0	65	0	1
29030411	BMJ open	15	6	0	2	0	20	0	1
29030411	BMJ open	35	6	0	2	0	20	0	1
29030411	BMJ open	66	7	0	2	0	32	0	1
29030411	BMJ open	34	7	0	2	0	32	0	1
29030411	BMJ open	68	8	0	2	0	3	0	1
29030411	BMJ open	65	8	0	2	0	3	0	1
29030384	BMJ (Clinical research ed.)	92	8	0	2	1	18	-1	0
29030384	BMJ (Clinical research ed.)	79	8	0	2	0	18	0	1
29030384	BMJ (Clinical research ed.)	97	8	0	2	1	18	-1	0
29030199	The lancet. Diabetes & endocrinology	87	10	0	2	0	Inf	0	1
29029897	Lancet (London, England)	0.7	9	1	1	1	14.1	0	1
29029897	Lancet (London, England)	5.6	9	1	2	1	14.1	0	1
29029897	Lancet (London, England)	0.9	9	1	1	1	14.1	0	1
29029897	Lancet (London, England)	7.8	9	1	2	1	14.1	0	1
29029897	Lancet (London, England)	9.2	9	1	2	1	14.1	0	1
29029897	Lancet (London, England)	8.4	9	1	2	1	14.1	0	1
29029897	Lancet (London, England)	14.8	9	1	3	0	14.1	1	0
29029897	Lancet (London, England)	12.4	9	1	3	0	14.1	1	0
29029897	Lancet (London, England)	22.7	10	1	3	0	8	1	0
29029897	Lancet (London, England)	30.7	10	1	3	0	8	1	0
29029897	Lancet (London, England)	30	11	0	2	0	30	0	1
29029897	Lancet (London, England)	20	12	0	2	0	30	0	1
29029847	The Lancet. Neurology	50	2	0	2	0	Inf	0	1
29025851	BMJ open	70	9	0	2	0	46	0	1
29025851	BMJ open	47	9	0	2	0	46	0	1
29025851	BMJ open	93	9	0	2	1	46	-1	0
29025851	BMJ open	70	11	0	2	0	46	0	1
29025850	BMJ open	0.9	5	1	1	1	Inf	0	1
29025848	BMJ open	2	1	0	1	1	Inf	-1	0
29025842	BMJ open	37	7	0	2	0	8	0	1
29025842	BMJ open	29	8	0	2	0	8	0	1
29025842	BMJ open	31	9	0	2	0	8	0	1
29025841	BMJ open	1	6	0	1	1	1	-1	0
29025841	BMJ open	2	6	0	1	1	1	-1	0
29025841	BMJ open	54	7	0	2	0	53	0	1
29025836	BMJ open	95.8	6	1	3	1	5.5	0	1
29025836	BMJ open	93.8	6	1	3	1	5.5	0	1
29025836	BMJ open	97.2	6	1	3	1	5.5	0	1
29025836	BMJ open	94	6	1	3	1	5.5	0	1
29025836	BMJ open	91.7	6	1	3	1	5.5	0	1
29025836	BMJ open	95.7	6	1	3	1	5.5	0	1
29025832	BMJ open	55	10	0	2	0	13	0	1
29025832	BMJ open	68	10	0	2	0	13	0	1
29025831	BMJ open	16	6	0	2	0	Inf	0	1
29025830	BMJ open	68	7	0	2	0	18	0	1
29025830	BMJ open	50	7	0	2	0	18	0	1
29025829	BMJ open	87	9	1	3	0	78.5	1	0
29025829	BMJ open	23.3	9	1	3	0	78.5	1	0
29025829	BMJ open	8.5	9	1	2	1	78.5	0	1
29025826	BMJ open	50	9	0	2	0	42	0	1
29025826	BMJ open	39	10	0	2	0	22	0	1
29025826	BMJ open	28	10	0	2	0	22	0	1
29025826	BMJ open	17	10	0	2	0	22	0	1
29025826	BMJ open	24	11	0	2	0	8	0	1
29025826	BMJ open	16	11	0	2	0	8	0	1
29025826	BMJ open	8	12	0	1	1	42	-1	0
29025826	BMJ open	39	13	0	2	0	42	0	1
29025635	The Lancet. Global health	69	2	0	2	0	76.7	0	1
29025635	The Lancet. Global health	3.3	8	1	2	1	4.5	0	1
29025635	The Lancet. Global health	7.8	8	1	2	1	4.5	0	1
29025635	The Lancet. Global health	60	9	0	2	0	20	0	1
29025635	The Lancet. Global health	40	9	0	2	0	20	0	1
29025635	The Lancet. Global health	21	11	0	2	0	61	0	1
29025635	The Lancet. Global health	80	11	0	2	0	61	0	1
29025635	The Lancet. Global health	19	11	0	2	0	61	0	1
29025635	The Lancet. Global health	63	11	0	2	0	61	0	1
29025635	The Lancet. Global health	10	12	0	2	0	22	0	1
29025635	The Lancet. Global health	32	12	0	2	0	22	0	1
29025635	The Lancet. Global health	15	12	0	2	0	22	0	1
29025634	The Lancet. Global health	20	6	0	2	0	1	0	1
29025634	The Lancet. Global health	19	8	0	2	0	1	0	1
29025634	The Lancet. Global health	20	10	0	2	0	1	0	1
29025632	The Lancet. Global health	95	12	0	2	1	Inf	-1	0
29025631	The Lancet. Global health	4.1	9	1	2	1	2.8	0	1
29025631	The Lancet. Global health	6.9	9	1	2	1	2.8	0	1
29021123	The Lancet. Haematology	18	10	0	2	0	70	0	1
29021123	The Lancet. Haematology	6	10	0	1	1	70	-1	0
29021123	The Lancet. Haematology	76	10	0	2	0	70	0	1
29020906	The Medical journal of Australia	36	3	1	3	0	35.88	1	0
29020906	The Medical journal of Australia	8	5	0	1	1	35.88	-1	0
29020906	The Medical journal of Australia	28	6	0	2	0	35.88	0	1
29020906	The Medical journal of Australia	0.24	8	2	2	1	0.54	1	0
29020906	The Medical journal of Australia	0.66	8	2	2	1	0.54	1	0
29020906	The Medical journal of Australia	0.12	8	2	2	1	0.54	1	0
29020906	The Medical journal of Australia	0.48	8	2	2	1	0.54	1	0
29020905	The Medical journal of Australia	10	4	0	2	0	71.3	0	1
29020905	The Medical journal of Australia	3.9	10	1	2	1	71.3	0	1
29020905	The Medical journal of Australia	2.7	10	1	2	1	71.3	0	1
29020905	The Medical journal of Australia	74	10	0	2	0	71.3	0	1
29020904	The Medical journal of Australia	37	4	1	3	0	51.6	1	0
29020904	The Medical journal of Australia	63	4	1	3	0	51.6	1	0
29020904	The Medical journal of Australia	11.4	4	1	3	0	51.6	1	0
29020904	The Medical journal of Australia	42.2	4	1	3	0	51.6	1	0
29020589	The New England journal of medicine	36.6	6	1	3	0	80.9	1	0
29020589	The New England journal of medicine	28.5	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	30.9	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	6.8	7	1	2	1	25.1	0	1
29020589	The New England journal of medicine	25.1	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	31.9	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	16.9	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	22.3	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	26.9	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	13.3	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	23.9	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	30.5	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	9	7	1	2	1	25.1	0	1
29020589	The New England journal of medicine	14	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	15.4	7	1	3	0	25.1	1	0
29020589	The New England journal of medicine	8.8	7	1	2	1	25.1	0	1
29020589	The New England journal of medicine	8	8	1	2	1	3.8	0	1
29020589	The New England journal of medicine	9.4	8	1	2	1	3.8	0	1
29020589	The New England journal of medicine	11.8	8	1	3	0	3.8	1	0
29020589	The New England journal of medicine	70.8	9	1	3	0	80.9	1	0
29020589	The New England journal of medicine	83.7	9	1	3	0	80.9	1	0
29020589	The New England journal of medicine	2.8	9	1	2	1	80.9	0	1
29020589	The New England journal of medicine	63.5	10	1	3	0	72.7	1	0
29020589	The New England journal of medicine	79.5	10	1	3	0	72.7	1	0
29020589	The New England journal of medicine	6.8	10	1	2	1	72.7	0	1
29020583	The New England journal of medicine	52	7	0	2	0	50	0	1
29020583	The New England journal of medicine	16	7	0	2	0	50	0	1
29020583	The New England journal of medicine	11	7	0	2	0	50	0	1
29020583	The New England journal of medicine	19	7	0	2	0	50	0	1
29020583	The New England journal of medicine	2	7	0	1	1	50	-1	0
29020583	The New England journal of medicine	98	8	0	2	1	96	-1	0
29020583	The New England journal of medicine	10	10	0	2	0	96	0	1
29020583	The New England journal of medicine	24	11	0	2	0	96	0	1
29018075	BMJ open	20	3	0	2	0	78	0	1
29018075	BMJ open	98	3	0	2	1	78	-1	0
29018074	BMJ open	34.6	6	1	3	0	Inf	1	0
29018073	BMJ open	56.4	5	1	3	0	89.1	1	0
29018073	BMJ open	9.2	6	1	2	1	89.1	0	1
29018073	BMJ open	44.2	7	1	3	0	39.3	1	0
29018073	BMJ open	39.9	7	1	3	0	39.3	1	0
29018073	BMJ open	4.9	7	1	2	1	39.3	0	1
29018073	BMJ open	57	8	0	2	0	53	0	1
29018073	BMJ open	41	8	0	2	0	53	0	1
29018073	BMJ open	87	8	0	2	0	53	0	1
29018073	BMJ open	52	8	0	2	0	53	0	1
29018073	BMJ open	57	8	0	2	0	53	0	1
29018073	BMJ open	85	8	0	2	0	53	0	1
29018073	BMJ open	70	8	0	2	0	53	0	1
29018073	BMJ open	43	8	0	2	0	53	0	1
29018073	BMJ open	94	8	0	2	1	53	-1	0
29018071	BMJ open	72.17	5	2	4	0	50.41	2	0
29018071	BMJ open	90.64	6	2	4	1	8.79000000000001	1	0
29018071	BMJ open	89.47	6	2	4	0	8.79000000000001	2	0
29018071	BMJ open	91.81	6	2	4	1	8.79000000000001	1	0
29018071	BMJ open	86.11	6	2	4	0	8.79000000000001	2	0
29018071	BMJ open	84.72	6	2	4	0	8.79000000000001	2	0
29018071	BMJ open	87.5	6	2	4	0	8.79000000000001	2	0
29018071	BMJ open	84.47	6	2	4	0	8.79000000000001	2	0
29018071	BMJ open	83.02	6	2	4	0	8.79000000000001	2	0
29018071	BMJ open	85.93	6	2	4	0	8.79000000000001	2	0
29018071	BMJ open	43.39	7	2	4	0	3.98	2	0
29018071	BMJ open	41.4	7	2	4	0	3.98	2	0
29018071	BMJ open	45.38	7	2	4	0	3.98	2	0
29018067	BMJ open	4	9	0	1	1	0	-1	0
29018067	BMJ open	4	9	0	1	1	0	-1	0
29018067	BMJ open	94.8	11	1	3	1	1.10000000000001	0	1
29018067	BMJ open	95.4	11	1	3	1	1.10000000000001	0	1
29018067	BMJ open	94.3	11	1	3	1	1.10000000000001	0	1
29018067	BMJ open	5.2	12	1	2	1	96	0	1
29018067	BMJ open	1	13	1	2	1	96	0	1
29018067	BMJ open	97	14	0	2	1	4	-1	0
29018067	BMJ open	93	14	0	2	1	4	-1	0
29018067	BMJ open	76	15	0	2	0	96	0	1
29018066	BMJ open	2.3	11	1	2	1	2.8	0	1
29018066	BMJ open	5.1	11	1	2	1	2.8	0	1
29018008	BMJ (Clinical research ed.)	11.1	11	1	3	0	0.9	1	0
29018008	BMJ (Clinical research ed.)	10.9	11	1	3	0	0.9	1	0
29018008	BMJ (Clinical research ed.)	11.4	11	1	3	0	0.9	1	0
29018008	BMJ (Clinical research ed.)	11.6	11	1	3	0	0.9	1	0
29018008	BMJ (Clinical research ed.)	11.3	11	1	3	0	0.9	1	0
29018008	BMJ (Clinical research ed.)	11.8	11	1	3	0	0.9	1	0
28993394	BMJ open	20	10	0	2	0	80	0	1
28993394	BMJ open	77	12	0	2	0	32	0	1
28993394	BMJ open	61	12	0	2	0	32	0	1
28993394	BMJ open	93	12	0	2	1	32	-1	0
28993394	BMJ open	96	13	0	2	1	27	-1	0
28993394	BMJ open	89	13	0	2	0	27	0	1
28993394	BMJ open	100	13	0	3	0	27	0	1
28993394	BMJ open	86	13	0	2	0	27	0	1
28993394	BMJ open	73	13	0	2	0	27	0	1
28993394	BMJ open	99	13	0	2	1	27	-1	0
28993394	BMJ open	78	15	0	2	0	18	0	1
28993394	BMJ open	69	15	0	2	0	18	0	1
28993394	BMJ open	87	15	0	2	0	18	0	1
28993393	BMJ open	25	3	0	2	0	50	0	1
28993393	BMJ open	75	3	0	2	0	50	0	1
28993393	BMJ open	25	5	0	2	0	50	0	1
28993393	BMJ open	75	5	0	2	0	50	0	1
28993393	BMJ open	13.4	9	1	3	0	61.6	1	0
28993393	BMJ open	25	11	0	2	0	50	0	1
28993393	BMJ open	75	11	0	2	0	50	0	1
28993390	BMJ open	85	11	0	2	0	Inf	0	1
28993386	BMJ open	5.5	8	1	2	1	74.5	0	1
28993386	BMJ open	80	8	0	2	0	74.5	0	1
28993385	BMJ open	20	8	0	2	0	22.8	0	1
28993385	BMJ open	17	8	1	3	0	22.8	1	0
28993385	BMJ open	23.4	8	1	3	0	22.8	1	0
28993385	BMJ open	1.2	8	1	2	1	22.8	0	1
28993385	BMJ open	0.6	8	1	1	1	22.8	0	1
28993385	BMJ open	2.4	8	1	2	1	22.8	0	1
28993385	BMJ open	66	9	0	2	0	65.4	0	1
28993385	BMJ open	12	11	0	2	0	9	0	1
28993385	BMJ open	3	11	0	1	1	9	-1	0
28993383	BMJ open	89.2	4	1	3	0	82.2	1	0
28993383	BMJ open	57.7	5	1	3	0	50.7	1	0
28993383	BMJ open	55.4	5	1	3	0	50.7	1	0
28993383	BMJ open	7	5	1	2	1	50.7	0	1
28993383	BMJ open	27.5	5	1	3	0	50.7	1	0
28993383	BMJ open	7.7	5	1	2	1	50.7	0	1
28993382	BMJ open	10	8	0	2	0	12.17	0	1
28993382	BMJ open	10.47	10	2	4	0	11.7	2	0
28993382	BMJ open	19.76	10	2	4	0	11.7	2	0
28993382	BMJ open	17.35	10	2	4	0	11.7	2	0
28993382	BMJ open	22.17	10	2	4	0	11.7	2	0
28993381	BMJ open	44.8	7	1	3	0	31.1	1	0
28993381	BMJ open	13.7	7	1	3	0	31.1	1	0
28993381	BMJ open	83.4	8	1	3	0	6	1	0
28993381	BMJ open	78	8	0	2	0	6	0	1
28993381	BMJ open	77.4	8	1	3	0	6	1	0
28993378	BMJ open	75.6	8	1	3	0	37.2	1	0
28993378	BMJ open	55	8	0	2	0	37.2	0	1
28993378	BMJ open	85.5	8	1	3	0	37.2	1	0
28993378	BMJ open	92.2	8	1	3	1	37.2	0	1
28993378	BMJ open	78	9	0	2	0	3	0	1
28993378	BMJ open	81	9	0	2	0	3	0	1
28993180	The lancet. HIV	4	8	0	1	1	57.6	-1	0
28993180	The lancet. HIV	58	11	0	2	0	43	0	1
28993180	The lancet. HIV	15	11	0	2	0	43	0	1
28993180	The lancet. HIV	2.5	12	1	2	1	2.1	0	1
28993180	The lancet. HIV	2.1	12	1	2	1	2.1	0	1
28993180	The lancet. HIV	0.4	12	1	1	1	2.1	0	1
28993180	The lancet. HIV	1	14	0	1	1	7	-1	0
28993180	The lancet. HIV	1	14	0	1	1	7	-1	0
28993180	The lancet. HIV	7	14	0	1	1	7	-1	0
28993180	The lancet. HIV	8	14	0	1	1	7	-1	0
28993052	Lancet (London, England)	26.2	12	1	3	0	15.3	1	0
28993052	Lancet (London, England)	10.9	12	1	3	0	15.3	1	0
28993052	Lancet (London, England)	10	13	0	2	0	9	0	1
28993052	Lancet (London, England)	4	13	0	1	1	9	-1	0
28993052	Lancet (London, England)	2	13	0	1	1	9	-1	0
28993052	Lancet (London, England)	1	13	0	1	1	9	-1	0
28988934	The lancet. Gastroenterology & hepatology	25	9	0	2	0	65	0	1
28988934	The lancet. Gastroenterology & hepatology	79	11	0	2	0	65	0	1
28988934	The lancet. Gastroenterology & hepatology	71	12	0	2	0	57	0	1
28988934	The lancet. Gastroenterology & hepatology	57	12	0	2	0	57	0	1
28988934	The lancet. Gastroenterology & hepatology	14	12	0	2	0	57	0	1
28988934	The lancet. Gastroenterology & hepatology	25	12	0	2	0	57	0	1
28988934	The lancet. Gastroenterology & hepatology	72	13	0	2	0	65	0	1
28988934	The lancet. Gastroenterology & hepatology	39	15	0	2	0	14	0	1
28988934	The lancet. Gastroenterology & hepatology	25	15	0	2	0	14	0	1
28988904	The lancet. Psychiatry	40	5	0	2	0	23	0	1
28988904	The lancet. Psychiatry	20	10	0	2	0	3	0	1
28988904	The lancet. Psychiatry	17	10	0	2	0	3	0	1
28988687	The lancet. Gastroenterology & hepatology	43	15	0	2	0	34	0	1
28988687	The lancet. Gastroenterology & hepatology	36	15	0	2	0	34	0	1
28988687	The lancet. Gastroenterology & hepatology	34	15	0	2	0	34	0	1
28988687	The lancet. Gastroenterology & hepatology	30	15	0	2	0	34	0	1
28988687	The lancet. Gastroenterology & hepatology	11	15	0	2	0	34	0	1
28988687	The lancet. Gastroenterology & hepatology	9	15	0	1	1	34	-1	0
28988687	The lancet. Gastroenterology & hepatology	45	16	0	2	0	15	0	1
28988687	The lancet. Gastroenterology & hepatology	30	16	0	2	0	15	0	1
28988646	The Lancet. Oncology	18	14	0	2	0	30	0	1
28988646	The Lancet. Oncology	40	14	0	2	0	30	0	1
28988646	The Lancet. Oncology	20	14	0	2	0	30	0	1
28988646	The Lancet. Oncology	10	14	0	2	0	30	0	1
28988646	The Lancet. Oncology	5	16	0	1	1	15	-1	0
28988646	The Lancet. Oncology	5	16	0	1	1	15	-1	0
28988646	The Lancet. Oncology	20	16	0	2	0	15	0	1
28988646	The Lancet. Oncology	14	18	0	2	0	7	0	1
28988646	The Lancet. Oncology	12	18	0	2	0	7	0	1
28988646	The Lancet. Oncology	10	18	0	2	0	7	0	1
28988646	The Lancet. Oncology	7	18	0	1	1	7	-1	0
28988646	The Lancet. Oncology	7	18	0	1	1	7	-1	0
28988646	The Lancet. Oncology	11	19	0	2	0	2	0	1
28988646	The Lancet. Oncology	12	19	0	2	0	2	0	1
28988646	The Lancet. Oncology	10	19	0	2	0	2	0	1
